Attribute,Description,Valid Values,DependsOn,Required,Source,Parent,Properties,DependsOn Component,Validation Rules,.ID,.Type,.Module,.Root,.SubOf,.Range,.Cardinality,.EditorNote
NCC-MPNST3-C1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YU14,modelSystemName,"","","",NCC-MPNST3-C1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NCC-MPNST3-X2-C1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YU15,modelSystemName,"","","",NCC-MPNST3-X2-C1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NCC-MPNST4-C1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YU16,modelSystemName,"","","",NCC-MPNST4-C1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NCC-MPNST5-C1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YU17,modelSystemName,"","","",NCC-MPNST5-C1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NF1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_JG80,modelSystemName,"","","",NF1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NF1-R68X Embryonic cells,[From GFF:] NF1-R68X Embryonic cells,"","",FALSE,"",modelSystemName,"","","",90748442-be62-44f1-899e-804cd5600823,Class,Biosample,Model_System,Cell_Line_Model,"","",""
NF2-/- AC007-hTERT,Knock-out cell line developed by CRISPR targeting NF2 exon 8 in AC007-hTERT,"","",FALSE,"",modelSystemName,"","","",hTERT_NF2_arachnoid,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1-/- Epithelial lung cells,"[From GFF:] Nf1-/- Epithelial lung cells, derived from HBE135-E6E7 epithelial lung cells","","",FALSE,"",modelSystemName,"","","",779714c8-f522-4355-a502-d5d2e6e09afa,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1-/- HEK 293,[From GFF:] Nf1-/- HEK 293,"","",FALSE,"",modelSystemName,"","","",44f9c496-ddd8-4e4b-bddb-6b93f7e04fc2,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1-/- skin-derived precursor cells,[From GFF:] Nf1-/- skin-derived precursor cells,"","",FALSE,"",modelSystemName,"","","",15c3bd82-9791-4a53-b6f7-4d23b882a285,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1Arg681*/+ ES,[From GFF:] Nf1Arg681*/+ ES,"","",FALSE,"",modelSystemName,"","","",6ff97eee-5c1a-4439-9df6-d1715cbdd189,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1Arg681*/Arg681* ES,[From GFF:] Nf1Arg681*/Arg681* ES,"","",FALSE,"",modelSystemName,"","","",70c1e3f6-751f-49e4-aa47-e3bea4aeac43,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf1Arg681*/Arg681* MEFs,[From GFF:] Nf1Arg681*/Arg681* MEFs,"","",FALSE,"",modelSystemName,"","","",47f50ef0-8d59-430d-9d05-7df1a4f41c3b,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Nf2-/- Schwann SC (mouse) (PMID26554010),A Nf2-/- mouse schwann cell line; see PMID:26554010,"","",FALSE,"",modelSystemName,"","","",Nf2-/-Schwann_mouse,Class,Biosample,Model_System,Cell_Line_Model,"","",""
S462,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_1Y70,modelSystemName,"","","",S462,Class,Biosample,Model_System,Cell_Line_Model,"","",""
S462.TY,"","","",FALSE,https://web.expasy.org/cellosaurus/VCL_JK02,modelSystemName,"","","",S462.TY,Class,Biosample,Model_System,Cell_Line_Model,"","",""
S520,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_AX35,modelSystemName,"","","",S520,Class,Biosample,Model_System,Cell_Line_Model,"","",""
SC4 [Mouse schwannoma],Mouse schwannoma knock-out cell line (RRID:CVCL_JK03),"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_JK03,modelSystemName,"","","",SC4,Class,Biosample,Model_System,Cell_Line_Model,"","",""
ST88-14,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_8916,modelSystemName,"","","",ST88-14,Class,Biosample,Model_System,Cell_Line_Model,"","",""
STS-26T,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_8917,modelSystemName,"","","",STS-26T,Class,Biosample,Model_System,Cell_Line_Model,"","",""
SZ-NF1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YL57,modelSystemName,"","","",SZ-NF1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
SZ-NF2,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YL58,modelSystemName,"","","",SZ-NF2,Class,Biosample,Model_System,Cell_Line_Model,"","",""
SZ-NF4,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_YL59,modelSystemName,"","","",SZ-NF4,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Schwann cell NF1 -/- (iPN97.4 #24),[From GFF:] This cell line is in development and not comprehensively characterized. Please contact the investigator for more information. Schwann cell NF1 -/- (iPN97.4 #24),"","",FALSE,"",modelSystemName,"","","",234515dd-7c28-4172-83c7-59dddfa22acb,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Schwann cell NF1 -/- with R681X mNf1 cDNA,[From GFF:] This cell line is in development and not comprehensively characterized. Please contact the investigator for more information. Schwann cell NF1 -/- with R681X mNf1 cDNA,"","",FALSE,"",modelSystemName,"","","",faf29a50-3168-4ccd-a484-f2a78a026af3,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Schwann cell NF1 -/- with R816X mNf1 cDNA,[From GFF:] This cell line is in development and not comprehensively characterized. Please contact the investigator for more information.  Schwann cell NF1 -/- with R816X mNf1 cDNA,"","",FALSE,"",modelSystemName,"","","",3a3e5460-3d5b-45f9-995d-25bd49c06f34,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Schwann cell NF1 -/- with WT tagged mNf1 cDNA,[From GFF:] This cell line is in development and not comprehensively characterized. Please contact the investigator for more information. Schwann cell NF1 -/- with WT tagged mNf1 cDNA,"","",FALSE,"",modelSystemName,"","","",3beebac1-95b0-4834-9008-19f7d268fc5b,Class,Biosample,Model_System,Cell_Line_Model,"","",""
Schwann cell i28cNF NF1 -/- (#14),[From GFF:] Schwann cell i28cNF NF1 -/-  (#14),"","",FALSE,"",modelSystemName,"","","",8e9ec3f3-5622-4f8f-a02c-34d8777c82b6,Class,Biosample,Model_System,Cell_Line_Model,"","",""
ScienCell Schwann cells,[From ScienCell:] HSC from ScienCell Research Laboratories are isolated from human spinal nerve. (editorial note: these cells likely come from multiple donors),"","",FALSE,"",modelSystemName,"","","",b751b5d4-56e6-42a2-a2dc-289f90c6dd82,Class,Biosample,Model_System,Cell_Line_Model,"","",""
T265,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_S805,modelSystemName,"","","",T265,Class,Biosample,Model_System,Cell_Line_Model,"","",""
WT ES,[From GFF:] WT ES,"","",FALSE,"",modelSystemName,"","","",1097f821-56c3-4e51-bcd3-f84aef506e3a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
YST-1,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_5192,modelSystemName,"","","",YST-1,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF00.10a,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF00.10a).,"","",FALSE,"",modelSystemName,"","","",cNF00.10a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF04.9a,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF04.9a).,"","",FALSE,"",modelSystemName,"","","",cNF04.9a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF97.2a,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF97.2a).,"","",FALSE,"",modelSystemName,"","","",cNF97.2a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF97.2b,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF97.2b).,"","",FALSE,"",modelSystemName,"","","",cNF97.2b,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF98.4c,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF98.4c).,"","",FALSE,"",modelSystemName,"","","",cNF98.4c,Class,Biosample,Model_System,Cell_Line_Model,"","",""
cNF98.4d,A primary cutaneous neurofibroma cell line; not broadly available. See the immortalized version (icNF98.4d).,"","",FALSE,"",modelSystemName,"","","",cNF98.4d,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF00.6,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI76,modelSystemName,"","","",hTERT NF1 ipNF00.6,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF03.3,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI77,modelSystemName,"","","",hTERT NF1 ipNF03.3,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF04.4,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI78,modelSystemName,"","","",hTERT NF1 ipNF04.4,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF05.5,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI71,modelSystemName,"","","",hTERT NF1 ipNF05.5,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF05.5 (Mixed clones),plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI72,modelSystemName,"","","",hTERT NF1 ipNF05.5 (Mixed clones),Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF95.11b C,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI67,modelSystemName,"","","",hTERT NF1 ipNF95.11b C,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF95.11b C/T,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI68,modelSystemName,"","","",hTERT NF1 ipNF95.11b C/T,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipNF95.6,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI70,modelSystemName,"","","",hTERT NF1 ipNF95.6,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipn02.3 2λ,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI64,modelSystemName,"","","",hTERT NF1 ipn02.3 2λ,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipn06.2 A,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI74,modelSystemName,"","","",hTERT NF1 ipn06.2 A,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipnNF09.4,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI73,modelSystemName,"","","",hTERT NF1 ipnNF09.4,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 ipnNF95.11c,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI69,modelSystemName,"","","",hTERT NF1 ipnNF95.11c,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT NF1 sipnNF95.12B,"","","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI75,modelSystemName,"","","",hTERT NF1 sipnNF95.12B,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT SC ipn02.8,plexiform neurofibroma cell line,"","",FALSE,https://web.expasy.org/cellosaurus/CVCL_UI65,modelSystemName,"","","",hTERT SC ipn02.8,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT SC ipn97.4,Healthy Schwann cells.,"","",FALSE,"",modelSystemName,"","","",13ae2445-21e3-4b75-ae70-317a3d5ee40c,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT ipn02.3 2λ,Derived from peripheral sciatic nerve from a donor without neurofibromatosis. No detectable NF1 mutation.,"","",FALSE,"",modelSystemName,"","","",3a507bfd-7d2b-4238-b79a-83fe985c2cea,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hTERT ipn02.8,Derived from peripheral nerve from a donor without neurofibromatosis. No detectable NF1 mutation.,"","",FALSE,"",modelSystemName,"","","",3a8f5be4-aa22-48f2-9a76-9412010ecd45,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hiPSC,human iPSCs,"","",FALSE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7773355,modelSystemName,"","","",hiPSC,Class,Biosample,Model_System,Cell_Line_Model,"","",""
hiPSC-SCP,Schwann cell precursor iPSCs,"","",FALSE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7773354,modelSystemName,"","","",hiPSC-SCP,Class,Biosample,Model_System,Cell_Line_Model,"","",""
human foreskin fibroblasts,"generic human foreskin fibroblasts, often used as a control cell in toxicology experiments","","",FALSE,Sage Bionetworks,modelSystemName,"","","",human foreskin fibroblasts,Class,Biosample,Model_System,Cell_Line_Model,"","",""
i28cNF,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (28NF).,"","",FALSE,"",modelSystemName,"","","",i28NF,Class,Biosample,Model_System,Cell_Line_Model,"","",""
iPSC NF1 +/- BJFF.6 bkgd,[From GFF:] iPSC NF1 +/- BJFF.6 bkgd,"","",FALSE,"",modelSystemName,"","","",a0c91627-fad6-4d60-bf74-67623374eff8,Class,Biosample,Model_System,Cell_Line_Model,"","",""
iPSC NF1 WT,[From GFF:] iPSC NF1 WT BJFF.6 bkgd,"","",FALSE,"",modelSystemName,"","","",4cf14492-2735-4e31-ab6a-75554b9ad298,Class,Biosample,Model_System,Cell_Line_Model,"","",""
iPSC Y489C; Exon 13 cryptic splice,"[From GFF:] iPSC Y489C; Exon 13 cryptic splice, PGP1 cells","","",FALSE,"",modelSystemName,"","","",ad73cdb2-8add-48ff-b9f2-35a38132db84,Class,Biosample,Model_System,Cell_Line_Model,"","",""
icNF00.10a,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (cNF00.10a).,"","",FALSE,"",modelSystemName,"","","",icNF00.10a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
icNF04.9a,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (cNF04.9a).,"","",FALSE,"",modelSystemName,"","","",icNF04.9a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
icNF97.2a,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (cNF97.2a).,"","",FALSE,"",modelSystemName,"","","",icNF97.2a,Class,Biosample,Model_System,Cell_Line_Model,"","",""
icNF97.2b,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (cNF97.2b).,"","",FALSE,"",modelSystemName,"","","",icNF97.2b,Class,Biosample,Model_System,Cell_Line_Model,"","",""
icNF98.4c,An hTERT-immortalized cutaneous neurofibroma cell line derived from a primary cell culture (cNF98.4c).,"","",FALSE,"",modelSystemName,"","","",icNF98.4c,Class,Biosample,Model_System,Cell_Line_Model,"","",""
